Article URL,total_freq
https://www.redbubble.com/people/grasslanddesign/works/26735326-lordy-i-hope-there-are-tapes?p=t-shirt&style=mens&body_color=heather_grey&print_location=front,2
http://notinthenews.uk/david-icke/the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda/,1
https://www.liveleak.com/view?i=0a3_1430870428,1
http://www.cbsnews.com/videos/the-white-helmets-2/,35
https://en.news-front.info/2017/07/04/syria-sarin-i-cannot-breathe-a-bird-which-died-thrash-comedy-from-white-helmets/,2
http://tn.ai/1422893,3
http://www.newslocker.com/en-uk/news/uk_news/white-helmets-to-ride-for-the-last-time-next-month/,1
http://www.1clickdaily.com/633489,1
http://www.panorama.it/news/esteri/siria-strage-white-helmets-idlib/,4
http://www.wrongkindofgreen.org/2016/10/06/the-real-syria-civil-defence-exposes-fake-white-helmets-as-terrorist-linked-imposters/,5
http://www.newslocker.com/en-uk/news/news_videos/the-white-helmets-passports-for-sale-chess-country/,1
https://www.therussophile.org/russian-fm-zakharova-white-helmets-part-of-large-scale-defamation-campaign-against-syrian-government.html/,1
https://thecontext.net/news/2017/08/12/seven-white-helmets-are-shot-dead-by-unidentified-gunmen-who-storm-the-volunteers-office-in-northwestern-syria.html,1
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG4kGwH7hO1S-87pZxG3GXPd1qH4g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779582682918&ei=FS-XWbDkA8zlhQGrwaXICw&url=http%3A%2F%2Fwww.independent.co.uk%2Fnews%2Fworld%2Fmiddle-east%2Fsyria-white-helmets-civil-defence-service-donation-uk-search-and-rescue-dfid-a7901091.html,1
http://news.quiboat.com/Zc75K4S7,2
https://southfront.org/video-white-helments-fabricate-chemical-attack-for-us-airstrikes/#sthash.1o5FGext.uxfs,4
http://www.hindustantimes.com/world-news/seven-members-of-white-helmets-shit-dead-in-jihadist-held-syria-town/story-wffjMrkHVm9wKsLj2SCmCK.html,5
https://www.davidicke.com/article/416770/syrias-white-helmets-al-qaedas-co-workers-severed-heads-syrian-arab-army-soldiers-paraded-trophies,39
https://sarahabed.com/2017/06/27/us-plans-fake-chemical-weapons-attack-in-syria-to-further-cias-agenda/,4
http://sana.sy/en/?p=110061,8
http://theduran.com/aleppo-boy-story-exposed-fake/,27
http://toplocalnow.com/us/fresno/at/13#t4641835,1
https://ftsnautodesk.wordpress.com/2017/06/07/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,2
http://blauerbote.com/2017/03/19/schwedische-aerztevereinigung-white-helmets-mit-real-toedlichen-rettungsmassnahmen-missbrauch-toter-kinder/,2
http://www.ibtimes.co.uk/A6dqM,1
http://warincontext.org/2017/08/12/seven-white-helmets-members-shot-dead-in-northwestern-syria/,1
https://propagandaschau.wordpress.com/2017/08/03/ein-is-propagandavideo-entlarvt-die-vom-westen-als-helden-dargestellten-weisshelme/,1
https://www.google.com/search?kgmid=/g/11bwl1ddv8&hl=en-US&kgs=233a70cb6aec9c12&q=Syrian+Civil+Defense&shndl=0&source=sh/x/kp&entrypoint=sh/x/kp,1
http://ciiradio.com/2017/08/14/seven-white-helmets-medics-killed-in-syrias-idlib/,2
https://clarityofsignal.com/2017/08/13/intertwined-the-white-helmets-and-fsa-terrorist-groups-evidence-of-collusion-part-1/,218
http://tippfm.com/featured-2/criticism-white-helmets-peace-award-announcement/,5
http://feeds.feedburner.com/~r/HanneNabintuHerland/~3/7ZcfDmCzPxw/,1
http://truepublica.org.uk/global/swedish-doctors-for-human-rights-analysis-of-evidence-contradicts-allegations-on-syrian-gas-attacks/,1
http://news.findnigeria.com/article/322654_syria-s-white-helmets-and-terrorists-the-jib-al-qubeh-war-crime-in-aleppo-denied-by-channel-4,1
http://web.archive.org/web/20170803034135/https://www.thestar.com/news/world/2017/03/16/syrian-white-helmets-say-airstrike-on-mosque-kills-at-least-35.html,2
http://www.jewworldorder.org/syrias-white-helmets-suspend-members-caught-on-camera-during-rebel-execution/,3
http://www.france24.com/en/20170812-seven-rescue-workers-killed-jihadist-held-syria-town?ref=tw_i,1
http://www.aljazeera.com/amp/news/2017/02/helmets-bags-oscar-documentary-170227040950555.html,2
http://humansarefree.com/2017/06/father-of-famous-aleppo-boy-just.html,22
http://www.isportsweb.com/2017/06/14/michigan-state-football-spartans-wear-new-white-helmets-vs-western-michigan/,1
http://www.wrongkindofgreen.org/2014/09/17/syria-avaaz-purpose-the-art-of-selling-hate-for-empire/,3
https://www.almasdarnews.com/article/cascos-blancos-participan-en-nuevas-ejecuciones-y-decapitaciones-soldados-sirios-imagenes-violentas/,90
http://www.kiblat.net/2017/08/13/tujuh-relawan-white-helmets-ditemukan-tewas-bersimbah-darah-di-idlib/,1
http://theantimedia.org/aleppo-boy-father/,49
http://www.wrongkindofgreen.org/2016/09/09/watch-netflix-white-helmets-documentary-is-pure-propaganda-tyranny-unmasked-trailer-remake/,4
http://traffic.shareaholic.com/e?a=1&u=https://www.jacobinmag.com/2015/07/bosnian-war-nato-bombing-dayton-accords/%3Futm_campaign%3Dshareaholic%26utm_medium%3Dtwitter%26utm_source%3Dsocialnetwork&r=1,2
https://bbcpanoramasavingsyriaschildren.wordpress.com/2017/07/09/bbc-panorama-team-embedded-with-islamic-state-partner-group/,7
http://hamassenger.com/2017/08/seven-members-of-syriaaposs-white-helmets-shot-dead-by-unknown-gunmen/,1
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGDMMsD_shYKgfRlvRN02Xx8rL3Gw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=DA-PWfDXHMbMqgKWt7KgBQ&url=http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html,1
https://willyloman.wordpress.com/2017/04/10/isis-video-with-john-cantlie-john-cant-lie-shows-white-helmets-and-describes-them-as-islamic-state-fire-brigade/,1
http://www.thedailysheeple.com/another-false-flag-outed-war-propagandist-white-helmets-all-over-syrian-sarin-gas-attack-no-gloves-no-masks_042017#sthash.tHvHdeET.uxfs,1
https://www.google.com/search?kgmid=/g/11g8749l7c&hl=en-US&kgs=19db904165769efd&q=Last+Men+in+Aleppo&shndl=0&source=sh/x/kp&entrypoint=sh/x/kp,1
https://amp.twimg.com/v/da13a353-ff0e-4fff-ae2c-2066a6b0a8fb,1
http://www.tipperarystar.ie/news/home/268541/tipperary-international-peace-prize-ceremony-to-go-ahead-despite-planned-protests.html#.Wa2GF7p2YRE.twitter,67
https://www.sott.net/article/355780-Hollywood-promotes-yet-another-lie-The-fraud-of-the-White-Helmets,12
https://www.intellinews.org/united-kingdom/dailymail/2017/08/12/white-helmets-rescuers-shot-dead-in-syria/,1
http://www.abc.es/internacional/abci-cascos-blancos-heroes-siria-nominados-para-oscar-y-vetados-trump-201702012319_noticia.html,1
http://landdestroyer.blogspot.com.au/2016/11/syria-white-helmets-caught-in-mannequin.html?m=1,1
http://21stcenturywire.com/2016/10/08/white-helmets-nobel-peace-prize-ambitions-derailed/,111
https://steemit.com/propaganda/@v4vapid/propaganda-and-syria-sculpting-western-minds,8
http://www.1afsym.tk/2017/06/white-helmets-severed-heads-of-syrian_21.html,2
https://www.linkedin.com/slink?code=dSzq-U4,1
https://www.thescoopradioshow.com/busted-video-appears-to-show-white-helmets-aiding-al-qaeda-fighters/,1
http://www.dazeddigital.com/artsandculture/article/36433/1/women-syria-front-line-conflict-white-helmets-civil-defence,1
http://en.farsnews.com/newstext.aspx?nn=13960525001302,1
https://medium.com/@jefferson.hack/no-days-off-syrias-white-helmets-f5ddbc63132d,34
http://govtslaves.info/white-helmets-volunteer-caught-with-rebels-dumping-beheaded-bodies/,10
http://www.mk.ru/incident/2017/08/13/v-sirii-ubity-semero-medikov-iz-gruppy-belye-kaski.html,1
http://www.bbc.co.uk/programmes/b0853h9n,1
http://news.google.com/news/url?sa=t&fd=R&ct2=uk&usg=AFQjCNH98n5vvN1-8ezKDYINIH7lNf6FEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779579002145&ei=3IuRWcCuL6XEqgKO85iIAg&url=https%3A%2F%2Fwww.theguardian.com%2Fworld%2F2017%2Faug%2F14%2Fsyria-white-helmets-protest-against-killings-of-rescue-workers,1
http://www.dailymail.co.uk/video/video/video-1528937/Incredible-stunts-White-Helmets-begin-final-run-shows.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490,1
https://www.refugeesinternational.org/advocacy-letters-1/whitehelmetsdeaths,14
http://www.jewworldorder.org/video-shows-syrian-white-helmets-accepting-award-from-al-qaeda/,1
http://www.postperhour.com/2017/09/01/old-fashioned-white-helmets-display-team-wound-up-as-army-looks-to-promote-more-high-tech-role/,1
http://www.1clickdaily.com/2607985,1
http://www.activistpost.com/?p=153100,1
http://corneey.com/qKSLNk,8
http://zonerouge.montrealalouettes.com/us/football-jerseys/,12
http://www.chesterfield.co.uk/2017/07/last-display-at-chatsworth-country-fair-for-white-helmets/,1
http://news.google.com/news/url?sa=t&fd=R&ct2=hk&usg=AFQjCNEwhwrXYtKN7KaUCoiiKVocNQpJOw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780667273490&ei=RPyPWYiSB5WIzALWyKe4Aw&url=http://hk.apple.nextmedia.com/international/art/20170813/20119982,1
http://21stcenturywire.com/2017/08/21/avaaz-the-pygmalion-virus-in-three-acts-act-one/,2
http://www.reuters.tv/gfJ,33
http://oscrape.com/p/168484,1
https://acebreakingnews.wordpress.com/2017/08/12/breaking144-seven-white-helmets-rescuers-shot-dead-in-syria-gun-attack-according-to-the-group-and-opposition-activists-httpst-meacebreakingnews3030-cnnbrk-acebreakingnews/,1
http://route.overnewser.com/history_newz/?url=http://www.telegraph.co.uk/news/2017/09/01/old-fashioned-white-helmets-display-team-wound-army-looks-promote/,3
http://www.syriasolidaritymovement.org/2017/06/23/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/,1
http://apsnynews.tk/?p=185360,1
https://sputniknews.com/columnists/201709061057136194-the-smear-book-column/,1
http://www.newslocker.com/en-us/region/tulsa/7-white-helmets-medics-killed-in-syrias-idlib/,1
https://vid.me/louI,5
http://www.dailymail.co.uk/wires/ap/article-4784180/7-White-Helmets-members-shot-dead-northwestern-Syria.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490,1
https://plow.io/post/seven-members-of-syrias-white-helmets-shot-dead-by-unknown-gunmen,1
http://sn4hr.org/blog/2017/08/12/massacre-civil-defense-member-sarmin-city-idlib-governorate-august-12/,1
http://beforeitsnews.com/alternative/2017/08/james-le-mesurier-the-british-mercenary-who-founded-the-white-helmets-3538737.html,6
https://www.liveleak.com/view?i=b5a_1490533325,2
https://amp.cnn.com/cnn/2017/01/19/health/my-hero-hala-gorani-white-helmets-syria/index.html,7
http://www.syrianews.cc/rebels-indiscriminate-shelling-aleppo/,8
http://www.purpose.com/,2
https://normanpilon.com/2017/06/23/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/,1
http://video.wgby.org/video/3002639874/,2
https://end-times-synapse.blogspot.com/2017/08/us-condemns-murders-of-7-syrian-white.html,1
https://www.veteranstoday.com/2017/05/05/breaking-al-jazeera-white-helmets-stage-fake-chemical-attack-new-details/,1
http://webegram.org/43764,1
https://geopolitics.co/2017/06/24/uk-funded-oscar-awarded-white-helmets-are-beheading-terrorists-graphic-video/,66
https://www.dagbladet.no/kultur/sannheten-om-syria/67622588,1
https://www.welt.de/politik/ausland/article165905578/Trump-s-Red-Line.html,5
http://www.newslocker.com/en-us/news/worldnews/white-helmets-rescuers-shot-dead-in-syria/,1
https://sputniknews.com/middleeast/201704131052595397-white-helmets-islamists/,5
https://www.google.com/url?rct=j&sa=t&url=http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html&ct=ga&cd=CAIyGTBjMzNiOGM4ODZlYTQxY2Q6Y2E6ZW46Q0E&usg=AFQjCNGDMMsD_shYKgfRlvRN02Xx8rL3Gw,1
https://amnayzh.wordpress.com/2017/08/12/7-white-helmets-medics-killed-in-syria/,1
http://Rojname.com/3377775,1
http://eaworldview.com/2017/08/syria-daily-suicide-bomber-hits-rebels-near-damascus/,41
http://yournewswire.com/john-pilger-white-helmets-propaganda/,27
https://smmsyria.wordpress.com/2017/07/26/exclusive-footage-white-helmets-fabricate-pretext-for-new-u-s-strikes/amp/,1
https://www.linkedin.com/slink?code=eCqRX2e,1
http://news.clickysound.com/white-helmets-fabricate-pretext-for-new-u-s-strikes/,1
https://www.cbsnews.com/videos/preview-the-white-helmets-2,109
https://markoobdam.blogspot.com/2017/07/whitehelmets-fabricate-pretext-for-new.html,2
http://theantimedia.org/james-le-mesurier-white-helmets/,173
http://www.1clickdaily.com/2393717,3
https://www.voanews.com/a/us-condemns-murders-of-7-syrian-white-helmets/3984041.html,22
https://citizentruth.org/white-helmets-living-next-door-al-qaeda-aleppo/,1
http://www.newsweek.com/oscar-win-white-helmets-syria-volunteer-dump-bodies-rebels-628407,1027
https://pamelageller.com/2017/05/white-helmets-murder.html/,1
http://www.theeventchronicle.com/news/middle-east/james-le-mesurier-british-mercenary-founded-white-helmets/,3
https://voiceofpeopletoday.com/7-white-helmets-killed-syrias-idlib-province/,2
https://en.insidesyriamc.com/2017/07/26/breaking-new-stage-of-white-helmets-in-arbin/,3
https://www.etsy.com/listing/484883924/white-privilege-platinum-plus-id,2
http://www.thetruthseeker.co.uk/?p=152967,1
http://news.google.com/news/url?sa=t&fd=R&ct2=it&usg=AFQjCNFNd5gIOO1cm-XjKAOYoSo86Gq-EA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780532061326&ei=21-RWbj1NIaLzgLk-pSIDw&url=http://www.lapresse.it/video/siria-la-sepoltura-dei-white-helmets-uccisi-a-sarmin.html,1
http://www.newslocker.com/en-uk/news/uk_news/white-helmets-hero-who-rescued-baby-from-syrian-airstrike-in-dramatic-video-which-made-bbc-newsreader-cry-executed/,2
http://theantimedia.org/john-pilger-white-helmets-propaganda/,436
http://21stcenturywire.com/2016/10/08/more-lies-cnn-claim-white-helmets-center-hit-by-barrel-bomb-in-damascus/,4
https://www.g01m.rocks/q/?c4d44584e06191812171618121f04454c4c494b4d0354554d4c45484d05445948475d071d01494259535f014f07425f4e0c425546425e0757575f0f0a13505454584,1
http://www.aldorars.com/en/news/1055,2
https://www.google.com/newsstand/s/posts/CAIiEKR7VvB0endmERbiUgTwl-cqFwgEKg8IACoHCAownP3cAjDQkhww_oMo/White+Helmets+member+caught+on+camera+disposing+of+Syrian+soldiers%E2%80%99+mutilated+bodies+%28GRAPHIC+VIDEO%29,7
http://www.independent.co.uk/news/nobel-peace-prize-2016-white-helmets-syria-response-juan-manuel-santos-colombia-a7350016.html,1
http://www.mintpressnews.com/mintpress-meets-father-iconic-aleppo-boy-says-media-lied-son/228722/,7
https://shadowproof.com/2017/06/11/interview-martin-prysner-venezuelan-opposition-violence/,1
http://islamtimes.org/en/doc/news/653690/,4
http://www.thefringenews.com/busted-video-appears-to-show-white-helmets-aiding-al-qaeda-fighters/,1
https://pamelageller.com/2017/02/white-helmets-qaeda-oscar.html/,2
http://webegram.org/44426,1
https://www.google.com/url?rct=j&sa=t&url=https://www.shropshirestar.com/news/uk-news/2017/09/01/white-helmets-start-final-month-of-farewell-tour/&ct=ga&cd=CAIyHGExYjE0YmRiYWJlNGNhMjQ6Y28udWs6ZW46R0I&usg=AFQjCNGNddoNEiHP5UWMF6YFe3K1nBM2OQ,1
http://www.wrongkindofgreen.org/2016/10/07/watch-white-helmets-backed-to-win-peace-prize-despite-despite-terror-links/,3
http://galacticconnection.com/james-le-mesurier-the-former-british-mercenary-who-founded-the-white-helmets/,2
http://middle-east.timesofnews.com/white-helmets-rescuer-among-several-killed-in-syria-attack.html,1
https://jackpineradicals.com/boards/topic/mega-file-on-white-helmets-terrorists-hundreds-of-links-and-videos/,2
http://www.rocketnews.com/2017/08/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,1
https://apnews.com/c705e755118743a3803e20d8beb537fe,5
http://www.scoop.it/t/newdaystarts-news/p/4083024548/2017/08/12/seven-white-helmets-shot-in-the-head-at-base,1
http://www.veteranstoday.com/2017/05/06/bernie-sanders-has-been-brainwashed-by-fake-news-produced-by-the-white-helmets/,1
https://mobile.almasdarnews.com/article/us-backed-rebels-suffer-heavy-losses-failed-offensive-syrian-army/,1
http://syriadirect.org/news/%E2%80%98our-work-will-continue-no-matter-what%E2%80%99-says-civil-defense-volunteer-after-7-colleagues-murdered-by-gunmen/,2
https://www.alternet.org/grayzone-project/oscar-winning-syrian-white-helmets-star-their-most-sickening-atrocity-video-yet,318
https://wikispooks.com/wiki/Organisation_for_the_Prohibition_of_Chemical_Weapons,2
http://www.wrongkindofgreen.org/2017/09/06/white-helmets-the-jib-al-qubeh-war-crime-in-aleppo-denied-by-channel-4/,1
http://www.newsweek.com/us-military-battles-syria-rebels-supported-cia-backed-turkey-656617?amp=1,1
https://en.m.wikipedia.org/wiki/Amin_al-Husseini,1
http://news.clickysound.com/the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda/,1
http://heavydemon2012.tumblr.com/post/162181653507/white-helmets-member-caught-on-camera-disposing-of#_=_,1
http://21stcenturywire.com/2017/05/05/syria-the-white-helmet-propaganda-heist-vanessa-beeley-speaks-to-rhymes-media-group/,2
https://wildnwoollywordsmith.wordpress.com/2017/08/17/u-s-horrified-by-brutal-assassination-of-white-helmets-shot-dead-in-their-sleep/,1
http://www.telegraph.co.uk/news/2017/08/12/seven-members-syrias-white-helmets-shot-dead-unknown-gunmen/amp/,1
https://thewallwillfall.org/2015/10/23/white-helmets-war-by-way-of-deception/,2
http://www.ctvnews.ca/world/white-helmets-visit-montreal-to-discuss-harrowing-work-in-syria-1.3197792?hootPostID=6b1f02dc02df4a8ce55337b7113e7d73,1
https://documents-dds-ny.un.org/doc/UNDOC/GEN/N17/211/12/pdf/N1721112.pdf?OpenElement,3
http://www.france24.com/en/20170813-us-horrified-killing-syrian-rescuers?ref=tw,2
https://shop.glastonburyfestivals.co.uk/products/oxfam-stand-as-one-glastonbury-live-2016,2
http://WSJ.com,1
http://www.newslocker.com/en-us/news/internationalcrime/7-white-helmets-members-shot-dead-in-northwestern-syria/,2
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGDMMsD_shYKgfRlvRN02Xx8rL3Gw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=YB2PWbC9EI3G3QHcqbqABA&url=http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html,1
https://off-guardian.org/2015/12/17/gladio-global-gangs-counter-gangs-in-europe-northern-ireland-iraq-syria/,1
http://theduran.com/white-helmets-supporter-george-clooney-and-wife-are-leaving-the-uk-for-fear-of-isis-attacks/,57
https://counterinformation.wordpress.com/2017/06/22/syrias-white-helmets-al-qaedas-co-workers-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies/,2
https://www.readfulapp.com/site/Headlines/?tag=Breaking Headlines&item=598ee6692ae0da234a6c6f57,1
http://www.lexpress.fr/actualites/1/monde/syrie-sept-casques-blancs-tues-par-des-inconnus-en-zone-rebelle_1934898.html,3
https://www.theguardian.com/world/2017/jun/01/the-philippine-suicide-squad-saving-civilians-trapped-on-isis-frontline,175
http://feeds.feedburner.com/~r/Dbxnetwork/~3/E0P4pWlVpQU/,1
https://journal-neo.org/2017/05/31/islamic-state-in-asia-saudi-funding-and-naive-policymakers-endanger-region/,2
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEaP0rDcpWfoXWhXiVv51FA_FuUQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779578154702&ei=VqKQWbDkA8aCqQK4vICwCA&url=https://www.usnews.com/news/world/articles/2017-08-13/the-latest-rebels-fighting-for-damascus-suburbs-kill-20,1
http://www.telegraph.co.uk/news/2017/06/05/new-photos-emerge-omran-daqneesh-boy-became-symbleppos-suffering/amp/,7
https://larepublica.es/2017/04/09/nominados-mejor-actor-secundario/,1
http://www.thefringenews.com/john-pilger-exposes-white-helmets-as-propaganda-construct-in-syria-video/,1
https://clarityofsignal.com/2017/01/05/mega-file-on-white-helmets-terrorists-hundreds-of-links-and-videos/,31
http://yournewswire.com/aleppo-boy-white-helmets-propaganda/,22
https://www.africanhhb.com/2017/07/adham-assaad-white-helmets.html,13
https://en.wikipedia.org/wiki/Tipperary_County_Council,14
http://www.syrianews.cc/attack-white-helmets-idlib-7-dead/,14
http://heavy.com/news/2017/06/reality-leigh-winner-leak-classified-information-nsa-top-secret-fbi/,1
http://buzzteller.com,1
https://actualidad.rt.com/actualidad/242252-miembro-cascos-blancos-cuerpos-mutilados-siria,1
http://paisbasco.blogspot.com/2017/06/nato-beloved-white-helmets-mass-behead.html,1
https://www.yahoo.com/news/seven-members-syria-apos-white-130042290.html,63
http://www.aljazeera.com/default.html,3
https://rednationrising.wordpress.com/2017/08/13/clooney-collusion/,
http://feeds.feedburner.com/~r/yahoo/oHvi/~3/isDcB-eX-G8/seven-members-syria-apos-white-130042290.html,1
https://sputniknews.com/middleeast/201706061054369308-omran-daqneesh-fact-fiction/,318
http://newscdn.newsrep.net/h5/nrshare.html?id=0379EB931010100001_us&r=3&lan=en_US&pid=24&app_lan=&mcc=310&declared_lan=en_US&pubaccount=ocms_0&referrer=200620&showall=1&mcc=310,2
https://www.activistpost.com/2017/05/aleppo-reporter-exposes-white-helmets-west-for-working-with-al-qaeda-debunks-assads-brutality.html,1
http://www.intelligencerpost.com/syria-army-seizes-homs-isis-seven-white-helmets-killed-jihadist-held-idlib/,1
http://thewashingtonstandard.com/father-famous-aleppo-boy-just-exposed-us-white-helmets-lied-world/,3
https://www.google.com/amp/s/clarityofsignal.com/2017/02/27/massive-white-helmets-photo-cache-proves-hollywood-gave-oscar-to-terrorist-group/amp/,1
http://www.aljazeera.com/indepth/features/2016/08/syria-white-helmets-nominated-nobel-peace-prize-160817161037355.html,20
http://www.twitlonger.com/show/n_1sq19ne,1
http://feeds.feedburner.com/~r/yahoo-earnings-news/~3/isDcB-eX-G8/seven-members-syria-apos-white-130042290.html,1
http://www.activistpost.com/?p=143387,1
http://www.newslocker.com/en-us/profession/analyst/7-white-helmets-medics-killed-in-syriaamp39s-idlib/,1
http://latestnews7.com/2017/08/12/7-white-helmets-medics-killed-in-s%d1%83rias-idlib/,1
http://www.telegraph.co.uk/,9
http://www.rightrelevance.com/search/articles/hero?article=315746be7875234b6e696a985929fb6e57127dc6&query=human%20rights&taccount=humanrightsrr,1
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGO5VsHLK9ZZOMwjSKLaj1_yCqOpQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=RTqPWeDKMM2HqQKg_rewDQ&url=https%3A%2F%2Fwww.middleeastmonitor.com%2F20170812-7-white-helmets-volunteers-shot-dead-in-syria%2F,1
https://willibald66.wordpress.com/2017/06/26/white-helmets-an-massaker-an-syrischen-soldaten-beteiligt-blauer-bote-magazin/,2
http://feeds.feedburner.com/~r/BreakingAllTheRulesForum-AllForums/~3/jy6kRXrE9Ac/showthread.php,2
http://www.thebingbing.com/play/4745941,1
https://www.liveleak.com/view?i=627_1503166440,2
http://www.islamicinvitationturkey.com/2017/06/06/syria-truths-family-of-famous-syrian-child-disclose-white-helmets-lies/,3
http://www.dailymail.co.uk/news/article-3298572/New-charity-scandal-Save-Children-executive-quits-women-s-complaints-inappropriate-behaviour.html,1
https://www.veteranstoday.com/2017/08/16/damascus-us-uk-supply-toxic-agents-to-terrorist-groups-in-syria/,1
http://beforeitsnews.com/economy/2017/06/new-video-destroys-little-omran-white-helmets-propaganda-proves-wh-terrorists-used-boy-as-propaganda-2897050.html,7
https://www.bitchute.com/video/U9eJ1OTWUzxr/,5
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEaP0rDcpWfoXWhXiVv51FA_FuUQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779578135292&ei=EeGQWfirDsz0qQLMm5L4DQ&url=https%3A%2F%2Fwww.usnews.com%2Fnews%2Fworld%2Farticles%2F2017-08-13%2Fthe-latest-rebels-fighting-for-damascus-suburbs-kill-20,1
https://firenewsfeed.com:443/incident/351585,2
http://www.kfmradio.com/news/06092017-1518/listen-tipperary-international-peace-prize-awarded-syrian-white-helmets,2
http://www.ibtimes.co.uk/A6rKH,4
http://feeds.feedburner.com/~r/ZiarulStafeta/~3/Waa3LNH6NxM/,1
http://www.newsweek.com/2016/01/29/white-helmets-syrian-civil-war-418001.html,1
https://trakt.tv/shows/60-minutes/seasons/49/episodes/39,2
https://newearth.media/father-famous-aleppo-boy-just-exposed-us-white-helmets-lied-world/,1
https://1newsnet.com/7-white-helmets-medics-killed-in-syrias-idlib/,4
http://www.humofun.com/2017/08/7-white-helmets-medics-killed-in-syrias.html,1
http://littleinfocue.com/uk-search-and-rescue-teams-are-donating-equipment-to-syrias-white-helmets-by-buzzfeed/,1
https://www.bibliotecapleyades.net/sociopolitica/sociopol_mediacontrol189.htm,2
http://webegram.org/30478,1
http://thefifthcolumnnews.com/2017/05/washington-london-funding-white-helmets-in-syria-british-analyst/,4
http://www.syriauntold.com/en/2017/06/white-helmets-not-white-collars/,7
http://markcrispinmiller.com/?p=37801,3
http://filmmusicreporter.com/2017/07/13/2017-emmy-awards-announced/,10
http://www.repubblica.it/esteri/2017/08/12/news/siria_raid_vicino_a_idlib_uccisi_sette_volontari_dei_caschi_bianchi_-172923218/,1
https://www.activistpost.com/2017/06/christiane-amanpour-challenged-by-russia-to-interview-boy-she-exploited-for-war-propaganda.html,1
https://www.counterpunch.org/2017/06/30/after-hersh-investigation-media-connive-in-propaganda-war-on-syria/,5
https://townhall.com/news/politics-elections/2017/08/12/7-white-helmets-members-shot-dead-in-northwestern-syria-n2367669,5
https://timhayward.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review,1
https://thezombiemum.wordpress.com/2017/04/07/the-white-helmets,1
http://freedombunker.com/2017/07/04/the-fraud-of-the-white-helmets/,1
https://nworeport.me/2017/08/14/russian-forces-kill-7-members-of-white-helmets/,4
http://www.1clickdaily.com/2400785,1
http://route.overnewser.com/conspiracy_newz/?url=https://www.sott.net/article/359082-Seven-White-Helmets-members-shot-in-head-in-Idlib-UPDATE,1
https://arrahmahnews.com/2017/07/15/rusia-white-helmets-bagian-dari-kampanye-informasi-untuk-jatuhkan-pemerintah-suriah/,1
https://www.libertarianinstitute.org/articles/yes-aleppo-liberated/,
http://www.mlive.com/spartans/index.ssf/2017/09/as_michigan_state_dons_white_h.html,9
https://nobelpeaceprize.whitehelmets.org/en,144
http://tmi.me/1fiPV0,1
https://alethonews.wordpress.com/2017/07/04/the-fraud-of-the-white-helmets/,2
http://news.quiboat.com/Zc74K7t7,1
http://www.tomcc.org/Home/News/519f48215f014146acb08faf447c2c3b,1
http://macedoniaonline.eu/content/view/32211/48/#.WUnzugCssKY.twitter,4
https://reliefweb.int/report/syrian-arab-republic/uossm-strongly-condemns-killing-7-white-helmets-staff,10
http://hosted.ap.org/dynamic/stories/M/ML_SYRIA_THE_LATEST?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT,4
http://www.syrianews.cc/sams-ghouls-drink-rivers-syrian-blood/,6
https://southfront.org/seven-white-helmets-members-assassinated-idlib-countryside/,4
http://www.kiblat.net/2017/05/31/tak-banyak-diketahui-ini-satu-aktivitas-relawan-white-helmets-di-suriah/,10
https://www.davidicke.com/article/418426/fraud-white-helmets-impressive-piece-propaganda,70
